source_token,source_lemma,target_rendering,block_id
bahiddhārammaṇā,bahiddhārammaṇā,external-object,1-1054
Katame,katama-NOM.PL.M,which,1-1055
dhammā,dhamma-NOM.PL.M,states,1-1055
ajjhattabahiddhārammaṇā,ajjhattabahiddhārammaṇā,internal-external-object,1-1055
Ajjhattabahiddhā,ajjhatta+bahiddha-NOM.PL.M,internal-external,1-1055
dhamme,dhamma-LOC.PL.M,in-states,1-1055
ārabbha,ārabha-ABS,taking-as-object,1-1055
ye,ya-NOM.PL.M,which,1-1055
uppajjanti,uppajjanti,arise,1-1055
cittacetasikā,citta+cetasika-NOM.PL.M,thought-mental-properties,1-1055
dhammā,dhamma-NOM.PL.M,states,1-1055
ime,ime,these,1-1055
dhammā,dhamma-NOM.PL.M,states,1-1055
ajjhattabahiddhārammaṇā,ajjhattabahiddhārammaṇā,internal-external-object,1-1055
Katame,katama-NOM.PL.M,which,1-1056
dhammā,dhamma-NOM.PL.M,states,1-1056
sanidassanasappaṭighā,sanidassanasappaṭighā,visible-reacting,1-1056
Rūpāyatanaṃ,rūpa+āyatana-NOM.SG.N,visual-sphere,1-1056
ime,ime,these,1-1056
dhammā,dhamma-NOM.PL.M,states,1-1056
sanidassanasappaṭighā,sanidassanasappaṭighā,visible-reacting,1-1056
Katame,katama-NOM.PL.M,which,1-1057
dhammā,dhamma-NOM.PL.M,states,1-1057
anidassanasappaṭighā,anidassanasappaṭighā,invisible-reacting,1-1057
Cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,eye-sphere,1-1057
sotāyatanaṃ,sota+āyatana-NOM.SG.N,ear-sphere,1-1057
ghānāyatanaṃ,ghāna+āyatana-NOM.SG.N,nose-sphere,1-1057
jivhāyatanaṃ,jivhā+āyatana-NOM.SG.N,tongue-sphere,1-1057
kāyāyatanaṃ,kāya+āyatana-NOM.SG.N,body-sphere,1-1057
saddāyatanaṃ,sadda+āyatana-NOM.SG.N,sound-sphere,1-1057
gandhāyatanaṃ,gandha+āyatana-NOM.SG.N,odor-sphere,1-1057
rasāyatanaṃ,rasa+āyatana-NOM.SG.N,taste-sphere,1-1057
phoṭṭhabbāyatanaṃ,phoṭṭhabbāyatanaṃ,touch-sphere,1-1057
ime,ime,these,1-1057
dhammā,dhamma-NOM.PL.M,states,1-1057
anidassanasappaṭighā,anidassanasappaṭighā,invisible-reacting,1-1057
Katame,katama-NOM.PL.M,which,1-1058
dhammā,dhamma-NOM.PL.M,states,1-1058
anidassanaappaṭighā,anidassanaappaṭighā,invisible-non-reacting,1-1058
saññākkhandho,saññākkhandho,perception-aggregate,1-1058
saṅkhārakkhandho,saṅkhārakkhandho,formations-aggregate,1-1058
viññāṇakkhandho,viññāṇakkhandho,consciousness-aggregate,1-1058
yañca,ya-NOM.SG.N,which,1-1058
rūpaṃ,rūpa-NOM.SG.N,form,1-1058
anidassanaṃ,anidassana-NOM.SG.N,invisible,1-1058
appaṭighaṃ,appaṭighaṃ,non-reacting,1-1058
dhammāyatanapariyāpannaṃ,dhamma+āyatana+pariyāpanna-NOM.SG.N,mental-sphere-included,1-1058
asaṅkhatā,asaṅkhatā,unconditioned,1-1058
ca,ca-CONJ,and,1-1058
dhātu,dhātu-NOM.SG.F,element,1-1058
ime,ime,these,1-1058
dhammā,dhamma-NOM.PL.M,states,1-1058
anidassanaappaṭighā,anidassanaappaṭighā,invisible-non-reacting,1-1058
Tikaṃ,tika-NOM.SG.N,triplet,1-1058
Katame,katama-NOM.PL.M,which,1-1059
dhammā,dhamma-NOM.PL.M,states,1-1059
hetū,hetu-NOM.PL.M,causes,1-1059
Tayo,tayo-NOM.PL.M,three,1-1059
kusalahetū,kusala+hetu-NOM.PL.M,wholesome-roots,1-1059
akusalahetū,akusala+hetu-NOM.PL.M,unwholesome-roots,1-1059
abyākatahetū,abyākata+hetu-NOM.PL.M,indeterminate-roots,1-1059
nava,nava-NUM,nine,1-1059
kāmāvacarahetū,kāmāvacara+hetu-NOM.PL.M,sensuous-causes,1-1059
cha,cha-NUM,six,1-1059
rūpāvacarahetū,rūpāvacara+hetu-NOM.PL.M,form-causes,1-1059
cha,cha-NUM,six,1-1059
arūpāvacarahetū,arūpāvacara+hetu-NOM.PL.M,formless-causes,1-1059
cha,cha-NUM,six,1-1059
apariyāpannahetū,apariyāpanna+hetu-NOM.PL.M,unincluded-causes,1-1059
Tattha,tattha-ADV,therein,1-1060
katame,katama-NOM.PL.M,which,1-1060
kusalahetū,kusala+hetu-NOM.PL.M,wholesome-roots,1-1060
adoso,adosa-NOM.SG.M,non-hate,1-1060
amoho,amoha-NOM.SG.M,non-dullness,1-1060
Tattha,tattha-ADV,therein,1-1061
katamo,katama-NOM.SG.M,which,1-1061
alobho,alobha-NOM.SG.M,non-greed,1-1061
alobho,alobha-NOM.SG.M,non-greed,1-1061
alobho,alobha-NOM.SG.M,non-greed,1-1061
ayaṃ,ayaṃ,this,1-1061
vuccati,vuccati,is-called,1-1061
alobho,alobha-NOM.SG.M,non-greed,1-1061
Tattha,tattha-ADV,therein,1-1062
katamo,katama-NOM.SG.M,which,1-1062
adoso,adosa-NOM.SG.M,non-hate,1-1062
adoso,adosa-NOM.SG.M,non-hate,1-1062
adoso,adosa-NOM.SG.M,non-hate,1-1062
ayaṃ,ayaṃ,this,1-1062
vuccati,vuccati,is-called,1-1062
adoso,adosa-NOM.SG.M,non-hate,1-1062
Tattha,tattha-ADV,therein,1-1063
katamo,katama-NOM.SG.M,which,1-1063
amoho,amoha-NOM.SG.M,non-dullness,1-1063
ñāṇaṃ,ñāṇaṃ,knowledge,1-1063
ñāṇaṃ,ñāṇaṃ,knowledge,1-1063
ñāṇaṃ,ñāṇaṃ,knowledge,1-1063
ñāṇaṃ,ñāṇaṃ,knowledge,1-1063
ñāṇaṃ,ñāṇaṃ,knowledge,1-1063
ñāṇaṃ,ñāṇaṃ,knowledge,1-1063
ñāṇaṃ,ñāṇaṃ,knowledge,1-1063
ñāṇaṃ,ñāṇaṃ,knowledge,1-1063
yā,yā-NOM.PL.F,which,1-1063
amoho,amoha-NOM.SG.M,non-dullness,1-1063
sammādiṭṭhi,sammādiṭṭhi,right-view,1-1063
ayaṃ,ayaṃ,this,1-1063
vuccati,vuccati,is-called,1-1063
amoho,amoha-NOM.SG.M,non-dullness,1-1063
kusalahetū,kusala+hetu-NOM.PL.M,wholesome-roots,1-1063
Tattha,tattha,there,1-1064
katame,katama-NOM.PL.M,which,1-1064
tayo,taya-NOM.PL.M,three,1-1064
akusalahetū,akusala+hetu-NOM.PL.M,unwholesome-roots,1-1064
Lobho,lobha-NOM.SG.M,greed,1-1064
doso,dosa-NOM.SG.M,hate,1-1064
moho,moha-NOM.SG.M,delusion,1-1064
Tattha,tattha,there,1-1065
katamo,katama-NOM.SG.M,which,1-1065
lobho,lobha-NOM.SG.M,greed,1-1065
Yo,ya-NOM.SG.M,which,1-1065
rāgo,rāga-NOM.SG.M,passion,1-1065
sārāgo,sa+rāga-NOM.SG.M,with-passion,1-1065
anunayo,anunaya-NOM.SG.M,inclination,1-1065
anurodho,anurodha-NOM.SG.M,attachment,1-1065
nandī,nandi-NOM.SG.F,delight,1-1065
nandīrāgo,nandi+rāga-NOM.SG.M,delight-passion,1-1065
cittassa,citta-GEN.SG.N,thought-of,1-1065
sārāgo,sa+rāga-NOM.SG.M,with-passion,1-1065
icchā,iccha-NOM.SG.F,desire,1-1065
mucchā,muccha-NOM.SG.F,infatuation,1-1065
ajjhosānaṃ,ajjhosāna-NOM.SG.N,adherence,1-1065
gedho,gedha-NOM.SG.M,clinging,1-1065
paligedho,paligedha-NOM.SG.M,clinging,1-1065
saṅgo,saṅgo,attachment,1-1065
paṅko,paṅko,mud,1-1065
ejā,ejā-NOM.SG.F,trembling,1-1065
māyā,māyā-NOM.SG.F,deception,1-1065
janikā,janikā-NOM.SG.F,source,1-1065
sañjananī,sañjananī,producing,1-1065
sibbinī,sibbinī-NOM.SG.F,sewing,1-1065
jālinī,jālinī-NOM.SG.F,net-maker,1-1065
saritā,saritā-NOM.SG.F,river,1-1065
visattikā,visattikā-NOM.SG.F,entanglement,1-1065
suttaṃ,sutta-NOM.SG.N,thread,1-1065
visaṭā,visaṭā,spreading,1-1065
āyūhinī,āyūhinī-NOM.SG.F,extending,1-1065
dutiyā,dutiya-NOM.SG.F,second,1-1065
paṇidhi,paṇidhi,resolve,1-1065
bhavanetti,bhava+netti-NOM.SG.M,existence-leader,1-1065
vanaṃ,vana-NOM.SG.N,forest,1-1065
vanatho,vanattha-NOM.SG.M,forest-dweller,1-1065
santhavo,santhava-NOM.SG.M,association,1-1065
sineho,sneha-NOM.SG.M,affection,1-1065
apekkhā,apekkhā-NOM.SG.F,expectation,1-1065
paṭibandhu,paṭibandhu,adversary,1-1065
āsā,āsā-NOM.SG.F,hope,1-1065
āsisanā,āsisanā-NOM.SG.F,blessing,1-1065
āsisitattaṃ,āsisita-NOM.SG.N,blessed,1-1065
rūpāsā,rūpa+āsā-NOM.SG.F,form-desire,1-1065
saddāsā,sadda+āsā-NOM.SG.F,sound-desire,1-1065
gandhāsā,gandha+āsā-NOM.SG.F,smell-desire,1-1065
rasāsā,rasa+āsā-NOM.SG.F,taste-desire,1-1065
phoṭṭhabbāsā,phoṭṭhabbāsā,touch-desire,1-1065
lābhāsā,lābha+āsā-NOM.SG.F,gain-desire,1-1065
dhanāsā,dhana+āsā-NOM.SG.F,wealth-desire,1-1065
puttāsā,putta+āsā-NOM.SG.F,son-desire,1-1065
jīvitāsā,jīvita+āsā-NOM.SG.F,life-desire,1-1065
jappā,jappā-NOM.SG.F,repetition,1-1065
pajappā,pa+jappā-NOM.SG.F,repetition,1-1065
abhijappā,abhi+jappā-NOM.SG.F,repetition,1-1065
jappā,jappā-NOM.SG.F,repetition,1-1065
jappanā,jappanā-NOM.SG.F,repeating,1-1065
jappitattaṃ,jappita-NOM.SG.N,repeated,1-1065
loluppaṃ,loluppa-NOM.SG.N,greediness,1-1065
loluppāyanā,loluppāyana-NOM.SG.F,greedy-becoming,1-1065
loluppāyitattaṃ,loluppāyita-NOM.SG.N,greedy,1-1065
pucchañjikatā,pucchañjikatā,tail-wagging,1-1065
sādhukamyatā,sādhukamya-NOM.SG.F,approval-seeking,1-1065
adhammarāgo,a+dhamma+rāga-NOM.SG.M,wrong-law-passion,1-1065
visamalobho,visama+lobha-NOM.SG.M,uneven-greed,1-1065
nikanti,nikanti-NOM.SG.F,inclination,1-1065
nikāmanā,nikāmanā-NOM.SG.F,inclining,1-1065
patthanā,patthana-NOM.SG.F,wish,1-1065
pihanā,pihana-NOM.SG.F,coveting,1-1065
sampatthanā,sampathana-NOM.SG.F,wishing-together,1-1065
kāmataṇhā,kāmataṇhā,sensual-craving,1-1065
bhavataṇhā,bhavataṇhā,becoming-craving,1-1065
vibhavataṇhā,vibhavataṇhā,non-becoming-craving,1-1065
rūpataṇhā,rūpataṇhā,form-craving,1-1065
arūpataṇhā,arūpataṇhā,formless-craving,1-1065
nirodhataṇhā,nirodhataṇhā,cessation-craving,1-1065
rūpataṇhā,rūpataṇhā,form-craving,1-1065
saddataṇhā,saddataṇhā,sound-craving,1-1065
gandhataṇhā,gandhataṇhā,smell-craving,1-1065
rasataṇhā,rasataṇhā,taste-craving,1-1065
phoṭṭhabbataṇhā,phoṭṭhabbataṇhā,touch-craving,1-1065
dhammataṇhā,dhammataṇhā,mental-craving,1-1065
ogho,ogha-NOM.SG.M,flood,1-1065
yogo,yoga-NOM.SG.M,yoke,1-1065
gantho,gantha-NOM.SG.M,knot,1-1065
upādānaṃ,upādāna-NOM.SG.N,clinging,1-1065
āvaraṇaṃ,āvaraṇaṃ,covering,1-1065
nīvaraṇaṃ,nīvaraṇaṃ,hindrance,1-1065
chādanaṃ,chādana-NOM.SG.N,concealing,1-1065
bandhanaṃ,bandhana-NOM.SG.N,bond,1-1065
upakkileso,upakkilesa-NOM.SG.M,defilement,1-1065
anusayo,anusaya-NOM.SG.M,underlying-tendency,1-1065
pariyuṭṭhānaṃ,pariyuṭṭhānaṃ,beset,1-1065
latā,latā-NOM.SG.F,creeper,1-1065
vevicchaṃ,vevicchaṃ,perplexity,1-1065
dukkhamūlaṃ,dukkha+mūla-NOM.SG.N,suffering-root,1-1065
dukkhanidānaṃ,dukkha+nidāna-NOM.SG.N,suffering-origin,1-1065
dukkhappabhavo,dukkha+pabhava-NOM.SG.M,suffering-source,1-1065
mārapāso,māra+pāsa-NOM.SG.M,death-snare,1-1065
mārabaḷisaṃ,mārabaḷisaṃ,death-bond,1-1065
māravisayo,māra+visaya-NOM.SG.M,death-domain,1-1065
taṇhānadī,taṇhānadī,craving-river,1-1065
taṇhājālaṃ,taṇhājālaṃ,craving-net,1-1065
taṇhāgaddulaṃ,taṇhāgaddulaṃ,craving-noose,1-1065
taṇhāsamuddo,taṇhāsamuddo,craving-ocean,1-1065
abhijjhā,abhijjhā-NOM.SG.F,coveting,1-1065
lobho,lobha-NOM.SG.M,greed,1-1065
akusalamūlaṃ,akusala+mūla-NOM.SG.N,unwholesome-root,1-1065
ayaṃ,ayam-NOM.SG.M,this,1-1065
vuccati,vuccati,is-called,1-1065
lobho,lobha-NOM.SG.M,greed,1-1065
Tattha,tattha,there,1-1066
katamo,katama-NOM.SG.M,which,1-1066
doso,dosa-NOM.SG.M,hate,1-1066
Anatthaṃ,anattha-ACC.SG.M,harm,1-1066
me,aham-GEN.SG,of-me,1-1066
acarīti,acarīti,did,1-1066
āghāto,āghāta-NOM.SG.M,harm,1-1066
jāyati,jāyati,arises,1-1066
anatthaṃ,anattha-ACC.SG.M,harm,1-1066
me,aham-GEN.SG,of-me,1-1066
caratīti,caratīti,does,1-1066
āghāto,āghāta-NOM.SG.M,harm,1-1066
jāyati,jāyati,arises,1-1066
anatthaṃ,anattha-ACC.SG.M,harm,1-1066
me,aham-GEN.SG,of-me,1-1066
carissatīti,carissatīti,will-do,1-1066
āghāto,āghāta-NOM.SG.M,harm,1-1066
jāyati,jāyati,arises,1-1066
piyassa,piya-GEN.SG.M,of-beloved,1-1066
me,aham-GEN.SG,of-me,1-1066
manāpassa,manāpa-GEN.SG.M,of-pleasing,1-1066
anatthaṃ,anattha-ACC.SG.M,harm,1-1066
anatthaṃ,anattha-ACC.SG.M,harm,1-1066
anatthaṃ,anattha-ACC.SG.M,harm,1-1066
carissatīti,carissatīti,will-do,1-1066
āghāto,āghāta-NOM.SG.M,harm,1-1066
jāyati,jāyati,arises,1-1066
appiyassa,apiya-GEN.SG.M,of-displeasing,1-1066
me,aham-GEN.SG,of-me,1-1066
amanāpassa,amanāpa-GEN.SG.M,of-unpleasing,1-1066
atthaṃ,attha-ACC.SG.M,benefit,1-1066
atthaṃ,attha-ACC.SG.M,benefit,1-1066
atthaṃ,attha-ACC.SG.M,benefit,1-1066
carissatīti,carissatīti,will-do,1-1066
āghāto,āghāta-NOM.SG.M,harm,1-1066
jāyati,jāyati,arises,1-1066
aṭṭhāne,aṭṭhāne,in-improper-place,1-1066
vā,vā-CONJ,or,1-1066
pana,pana-CONJ,moreover,1-1066
āghāto,āghāta-NOM.SG.M,harm,1-1066
jāyati,jāyati,arises,1-1066
Yo,ya-NOM.SG.M,which,1-1066
evarūpo,eva+rūpa-NOM.SG.M,such-form,1-1066
cittassa,citta-GEN.SG.N,thought-of,1-1066
āghāto,āghāta-NOM.SG.M,harm,1-1066
paṭighāto,paṭighāto,repulsion,1-1066
paṭighaṃ,paṭighaṃ,resistance,1-1066
paṭivirodho,paṭivirodho,opposition,1-1066
kopo,kopa-NOM.SG.M,anger,1-1066
pakopo,pa+kopa-NOM.SG.M,anger,1-1066
sampakopo,sam+pa+kopa-NOM.SG.M,anger,1-1066
doso,dosa-NOM.SG.M,hate,1-1066
padoso,pa+dosa-NOM.SG.M,hate,1-1066
sampadoso,sam+pa+dosa-NOM.SG.M,hate,1-1066
cittassa,citta-GEN.SG.N,thought-of,1-1066
byāpatti,byāpatti-NOM.SG.F,pervasion,1-1066
manopadoso,mano+padosa-NOM.SG.M,mental-hate,1-1066
kodho,kodha-NOM.SG.M,anger,1-1066
kujjhanā,kujjhanā-NOM.SG.F,angry-becoming,1-1066
kujjhitattaṃ,kujjhita-NOM.SG.N,angered,1-1066
doso,dosa-NOM.SG.M,hate,1-1066
dussanā,dussanā-NOM.SG.F,reviling,1-1066
dussitattaṃ,dussita-NOM.SG.N,reviled,1-1066
byāpatti,byāpatti-NOM.SG.F,pervasion,1-1066
byāpajjanā,byāpajjanā-NOM.SG.F,pervasion,1-1066
byāpajjitattaṃ,byāpajjita-NOM.SG.N,pervaded,1-1066
virodho,virodha-NOM.SG.M,opposition,1-1066
paṭivirodho,paṭivirodho,opposition,1-1066
caṇḍikkaṃ,caṇḍikkaṃ,ferocity,1-1066
asuropo,asura+upa-NOM.SG.M,demon-like,1-1066
anattamanatā,anatta+manata-NOM.SG.F,hostility,1-1066
cittassa,citta-GEN.SG.N,thought-of,1-1066
ayaṃ,ayam-NOM.SG.M,this,1-1066
vuccati,vuccati,is-called,1-1066
doso,dosa-NOM.SG.M,hate,1-1066
Tattha,tattha,there,1-1067
katamo,katama-NOM.SG.M,which,1-1067
moho,moha-NOM.SG.M,delusion,1-1067
Dukkhe,dukkha-LOC.SG.N,in-suffering,1-1067
aññāṇaṃ,aññāṇaṃ,ignorance,1-1067
dukkhasamudaye,dukkha+samudaya-LOC.SG.M,in-suffering-origin,1-1067
aññāṇaṃ,aññāṇaṃ,ignorance,1-1067
dukkhanirodhe,dukkha+nirodha-LOC.SG.M,in-suffering-cessation,1-1067
aññāṇaṃ,aññāṇaṃ,ignorance,1-1067
dukkhanirodhagāminiyā,dukkha+nirodha+gāminī-LOC.SG.F,in-suffering-cessation-leading,1-1067
paṭipadāya,paṭipadāya,in-path,1-1067
aññāṇaṃ,aññāṇaṃ,ignorance,1-1067
pubbante,pubba+anta-LOC.SG.M,in-past-end,1-1067
aññāṇaṃ,aññāṇaṃ,ignorance,1-1067
aparante,apa+anta-LOC.SG.M,in-future-end,1-1067
aññāṇaṃ,aññāṇaṃ,ignorance,1-1067
pubbantāparante,pubba+anta+apa+anta-LOC.SG.M,in-past-future-ends,1-1067
aññāṇaṃ,aññāṇaṃ,ignorance,1-1067
idappaccayatā,idappaccayata-LOC.SG.F,in-conditionality,1-1067
paṭiccasamuppannesu,paṭiccasamuppannesu,in-dependent-originating,1-1067
dhammesu,dhamma-LOC.PL.M,in-states,1-1067
aññāṇaṃ,aññāṇaṃ,ignorance,1-1067
yaṃ,ya-ACC.SG.N,which,1-1067
aññāṇaṃ,aññāṇaṃ,ignorance,1-1067
adassanaṃ,adassana-NOM.SG.N,non-seeing,1-1067
anabhisamayo,a+na+bhisamaya-NOM.SG.M,non-realization,1-1067
ananubodho,a+na+anubodha-NOM.SG.M,non-understanding,1-1067
asambodho,a+sam+bodha-NOM.SG.M,non-awakening,1-1067
appaṭivedho,appaṭivedho,non-penetration,1-1067
asaṃgāhanā,asaṃgāhanā,non-grasping,1-1067
apariyogāhanā,a+pariyogāhanā-NOM.SG.F,non-circumscribing,1-1067
asamapekkhanā,a+samapekkhanā-NOM.SG.F,non-considering,1-1067
apaccavekkhaṇā,apaccavekkhaṇā,non-reflecting,1-1067
apaccakkhakammaṃ,a+paccakkha+kamma-NOM.SG.N,non-direct-action,1-1067
dummejjhaṃ,dummejjha-NOM.SG.N,evil-counsel,1-1067
bālyaṃ,bāla-NOM.SG.N,folly,1-1067
asampajaññaṃ,asampajaññaṃ,heedlessness,1-1067
moho,moha-NOM.SG.M,delusion,1-1067
pamoho,pa+moha-NOM.SG.M,dullness,1-1067
sammoho,sam+moha-NOM.SG.M,dullness,1-1067
avijjā,avijjā-NOM.SG.F,ignorance,1-1067
avijjogho,avijja+ogha-NOM.SG.M,ignorance-flood,1-1067
avijjāyogo,avijja+yoga-NOM.SG.M,ignorance-yoke,1-1067
avijjānusayo,avijja+anusaya-NOM.SG.M,ignorance-tendency,1-1067
avijjāpariyuṭṭhānaṃ,avijjāpariyuṭṭhānaṃ,ignorance-besetting,1-1067
avijjālaṅgī,avijjālaṅgī,ignorance-clinging,1-1067
moho,moha-NOM.SG.M,delusion,1-1067
akusalamūlaṃ,akusala+mūla-NOM.SG.N,unwholesome-root,1-1067
ayaṃ,ayam-NOM.SG.M,this,1-1067
vuccati,vuccati,is-called,1-1067
moho,moha-NOM.SG.M,delusion,1-1067
Ime,ime-NOM.PL.M,these,1-1067
tayo,taya-NOM.PL.M,three,1-1067
akusalahetū,akusala+hetu-NOM.PL.M,unwholesome-roots,1-1067
Tattha,tattha,there,1-1068
katame,katama-NOM.PL.M,which,1-1068
tayo,taya-NOM.PL.M,three,1-1068
abyākatahetū,abyākata+hetu-NOM.PL.M,indeterminate-roots,1-1068
Kusalānaṃ,kusala-GEN.PL.M,wholesome-of,1-1068
vā,vā-CONJ,or,1-1068
dhammānaṃ,dhamma-GEN.PL.M,states-of,1-1068
vipākato,vipāka-ABL.SG.M,from-result,1-1068
kiriyābyākatesu,kiriya+abyākata-LOC.PL.N,in-functional-indeterminate,1-1068
vā,vā-CONJ,or,1-1068
dhammesu,dhamma-LOC.PL.M,in-states,1-1068
alobho,alobha-NOM.SG.M,absence-of-greed,1-1068
adoso,adosa-NOM.SG.M,absence-of-hate,1-1068
amoho,amoha-NOM.SG.M,absence-of-dullness,1-1068
ime,ime-NOM.PL.M,these,1-1068
tayo,taya-NOM.PL.M,three,1-1068
abyākatahetū,abyākata+hetu-NOM.PL.M,indeterminate-roots,1-1068
Tattha,tattha,there,1-1071
katame,katama-NOM.PL.M,which,1-1071
cha,cha-NUM,six,1-1071
arūpāvacarahetū,a+rūpa+avacara+hetu-NOM.PL.M,formless-realm-roots,1-1071
Tayo,taya-NOM.PL.M,three,1-1071
kusalahetū,kusala+hetu-NOM.PL.M,wholesome-roots,1-1071
tayo,taya-NOM.PL.M,three,1-1071
abyākatahetū,abyākata+hetu-NOM.PL.M,indeterminate-roots,1-1071
ime,ime-NOM.PL.M,these,1-1071
cha,cha-NUM,six,1-1071
arūpāvacarahetū,a+rūpa+avacara+hetu-NOM.PL.M,formless-realm-roots,1-1071
Tattha,tattha,there,1-1072
katame,katama-NOM.PL.M,which,1-1072
cha,cha-NUM,six,1-1072
apariyāpannahetū,apariyāpanna+hetu-NOM.PL.M,unconditioned-roots,1-1072
Tayo,taya-NOM.PL.M,three,1-1072
kusalahetū,kusala+hetu-NOM.PL.M,wholesome-roots,1-1072
tayo,taya-NOM.PL.M,three,1-1072
abyākatahetū,abyākata+hetu-NOM.PL.M,indeterminate-roots,1-1072
ime,ime-NOM.PL.M,these,1-1072
cha,cha-NUM,six,1-1072
apariyāpannahetū,apariyāpanna+hetu-NOM.PL.M,unconditioned-roots,1-1072
Tattha,tattha,there,1-1073
katame,katama-NOM.PL.M,which,1-1073
tayo,taya-NOM.PL.M,three,1-1073
kusalahetū,kusala+hetu-NOM.PL.M,wholesome-roots,1-1073
Alobho,alobha-NOM.SG.M,absence-of-greed,1-1073
adoso,adosa-NOM.SG.M,absence-of-hate,1-1073
amoho,amoha-NOM.SG.M,absence-of-dullness,1-1073
Tattha,tattha,there,1-1074
katamo,katama-NOM.SG.M,which,1-1074
alobho,alobha-NOM.SG.M,absence-of-greed,1-1074
Yo,ya-NOM.SG.M,which,1-1074
alobho,alobha-NOM.SG.M,absence-of-greed,1-1074
alubbhanā,alubbhanā-NOM.SG.F,non-greed,1-1074
alubbhitattaṃ,alubbhita-NOM.SG.N,non-greedy,1-1074
asārāgo,a+sāra+rāga-NOM.SG.M,non-essence-passion,1-1074
asārajjanā,asārajjanā-NOM.SG.F,non-essence-producing,1-1074
asārajjitattaṃ,asārajjita-NOM.SG.N,non-passionate,1-1074
anabhijjhā,a+na+bhijjhā-NOM.SG.F,non-coveting,1-1074
alobho,alobha-NOM.SG.M,absence-of-greed,1-1074
kusalamūlaṃ,kusala+mūla-NOM.SG.N,wholesome-root,1-1074
ayaṃ,ayam-NOM.SG.M,this,1-1074
vuccati,vuccati,is-called,1-1074
alobho,alobha-NOM.SG.M,absence-of-greed,1-1074
Tattha,tattha,there,1-1075
katamo,katama-NOM.SG.M,which,1-1075
adoso,adosa-NOM.SG.M,absence-of-hate,1-1075
Yo,ya-NOM.SG.M,which,1-1075
adoso,adosa-NOM.SG.M,absence-of-hate,1-1075
adoso,adosa-NOM.SG.M,absence-of-hate,1-1075
kusalamūlaṃ,kusala+mūla-NOM.SG.N,wholesome-root,1-1075
ayaṃ,ayam-NOM.SG.M,this,1-1075
vuccati,vuccati,is-called,1-1075
adoso,adosa-NOM.SG.M,absence-of-hate,1-1075
Tattha,tattha,there,1-1076
katamo,katama-NOM.SG.M,which,1-1076
amoho,amoha-NOM.SG.M,absence-of-dullness,1-1076
Dukkhe,dukkha-LOC.SG.N,in-suffering,1-1076
dukkhasamudaye,dukkha+samudaya-LOC.SG.M,in-suffering-origin,1-1076
dukkhanirodhe,dukkha+nirodha-LOC.SG.M,in-suffering-cessation,1-1076
dukkhanirodhagāminiyā,dukkha+nirodha+gāminī-LOC.SG.F,in-suffering-cessation-leading,1-1076
paṭipadāya,paṭipadāya,in-path,1-1076
pubbante,pubba+anta-LOC.SG.M,in-past-end,1-1076
aparante,apa+anta-LOC.SG.M,in-future-end,1-1076
pubbantāparante,pubba+anta+apa+anta-LOC.SG.M,in-past-future-ends,1-1076
idappaccayatā,idappaccayata-LOC.SG.F,in-conditionality,1-1076
paṭiccasamuppannesu,paṭiccasamuppannesu,in-dependent-originating,1-1076
dhammesu,dhamma-LOC.PL.M,in-states,1-1076
paññā,paññā,wisdom,1-1076
dhammavicayo,dhamma+vicaya-NOM.SG.M,mental-investigation,1-1076
kosallaṃ,kosalla-NOM.SG.N,skill,1-1076
nepuññaṃ,nepuññaṃ,intelligence,1-1076
vebhabyā,vebhabyā-NOM.SG.F,discrimination,1-1076
cintā,cintā-NOM.SG.F,thought,1-1076
upaparikkhā,upaparikkhā-NOM.SG.F,investigation,1-1076
bhūrī,bhūri-NOM.SG.F,wisdom,1-1076
medhā,medhā-NOM.SG.F,wisdom,1-1076
pariṇāyikā,pariṇāyikā,discernment,1-1076
vipassanā,vipassanā-NOM.SG.F,insight,1-1076
sampajaññaṃ,sampajaññaṃ,mindfulness,1-1076
patodo,patoda-NOM.SG.M,goad,1-1076
paññā,paññā,wisdom,1-1076
paññindriyaṃ,paññindriyaṃ,wisdom-faculty,1-1076
paññābalaṃ,paññābalaṃ,wisdom-strength,1-1076
paññāsatthaṃ,paññāsatthaṃ,wisdom-weapon,1-1076
paññāpāsādo,paññāpāsādo,wisdom-mansion,1-1076
paññāāloko,paññāāloko,wisdom-light,1-1076
paññāobhāso,paññāobhāso,wisdom-radiance,1-1076
paññāpajjoto,paññāpajjoto,wisdom-flame,1-1076
paññāratanaṃ,paññāratanaṃ,wisdom-jewel,1-1076
amoho,amoha-NOM.SG.M,absence-of-dullness,1-1076
dhammavicayo,dhamma+vicaya-NOM.SG.M,mental-investigation,1-1076
sammādiṭṭhi,sammādiṭṭhi,right-view,1-1076
dhammavicayasambojjhaṅgo,dhammavicayasambojjhaṅgo,mental-investigation-awakening-factor,1-1076
maggaṅgaṃ,maggaṅgaṃ,path-factor,1-1076
maggapariyāpannaṃ,magga+pariyāpanna-NOM.SG.N,path-included,1-1076
ayaṃ,ayam-NOM.SG.M,this,1-1076
vuccati,vuccati,is-called,1-1076
amoho,amoha-NOM.SG.M,absence-of-dullness,1-1076
Ime,ime-NOM.PL.M,these,1-1076
tayo,taya-NOM.PL.M,three,1-1076
kusalahetū,kusala+hetu-NOM.PL.M,wholesome-roots,1-1076
Tattha,tattha,there,1-1077
katame,katama-NOM.PL.M,which,1-1077
